                                kicad schematic
                                Transient Analysis  Fri Aug 14 12:57:36  2026
--------------------------------------------------------------------------------
Index   time            /clk_a          /req_a          /rst_a          
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	5.000000e-11	5.000000e-02	0.000000e+00	0.000000e+00	
2	1.000000e-10	1.000000e-01	0.000000e+00	0.000000e+00	
3	2.000000e-10	2.000000e-01	0.000000e+00	0.000000e+00	
4	4.000000e-10	4.000000e-01	0.000000e+00	0.000000e+00	
5	8.000000e-10	8.000000e-01	0.000000e+00	0.000000e+00	
6	1.600000e-09	1.600000e+00	0.000000e+00	0.000000e+00	
7	3.200000e-09	3.200000e+00	0.000000e+00	0.000000e+00	
8	5.000000e-09	5.000000e+00	0.000000e+00	0.000000e+00	
9	5.320000e-09	5.000000e+00	0.000000e+00	0.000000e+00	
10	5.960000e-09	5.000000e+00	0.000000e+00	0.000000e+00	
11	7.240000e-09	5.000000e+00	0.000000e+00	0.000000e+00	
12	9.800000e-09	5.000000e+00	0.000000e+00	0.000000e+00	
13	1.492000e-08	5.000000e+00	0.000000e+00	0.000000e+00	
14	2.516000e-08	5.000000e+00	0.000000e+00	0.000000e+00	
15	4.564000e-08	5.000000e+00	0.000000e+00	0.000000e+00	
16	8.660000e-08	5.000000e+00	0.000000e+00	0.000000e+00	
17	1.685200e-07	5.000000e+00	0.000000e+00	0.000000e+00	
18	2.500000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
19	2.505000e-07	4.500000e+00	0.000000e+00	0.000000e+00	
20	2.515000e-07	3.500000e+00	0.000000e+00	0.000000e+00	
21	2.535000e-07	1.500000e+00	0.000000e+00	0.000000e+00	
22	2.550000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
23	2.554000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
24	2.562000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
25	2.578000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
26	2.610000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
27	2.674000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
28	2.802000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
29	3.058000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
30	3.570000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
31	4.570000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
32	5.000000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
33	5.005000e-07	5.000000e-01	0.000000e+00	0.000000e+00	
34	5.015000e-07	1.500000e+00	0.000000e+00	0.000000e+00	
35	5.035000e-07	3.500000e+00	0.000000e+00	0.000000e+00	
36	5.050000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
37	5.054000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
38	5.062000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
39	5.078000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
40	5.110000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
41	5.174000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
42	5.302000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
43	5.558000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
44	6.070000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
45	7.070000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
46	7.500000e-07	5.000000e+00	0.000000e+00	0.000000e+00	
47	7.505000e-07	4.500000e+00	0.000000e+00	0.000000e+00	
48	7.515000e-07	3.500000e+00	0.000000e+00	0.000000e+00	
49	7.535000e-07	1.500000e+00	0.000000e+00	0.000000e+00	
50	7.550000e-07	1.536549e-13	0.000000e+00	0.000000e+00	
51	7.554000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
52	7.562000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
53	7.578000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
54	7.610000e-07	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            /clk_a          /req_a          /rst_a          
--------------------------------------------------------------------------------
55	7.674000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
56	7.802000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
